investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date,amount
INV002707,2025-02-11,100025,Lumpsum,412171,Maharashtra,Mumbai,T30,26-35,Male,24.7,Cheque,VERIFIED,2025-02-11,412171
INV002572,2025-02-11,102885,Sip,5275,Rajasthan,Jaipur,T30,56+,Male,19.5,Cheque,PENDING,2025-02-11,5275
INV002993,2025-02-11,120503,Redemption,158131,Maharashtra,Pune,T30,46-55,Male,36.0,UPI,VERIFIED,2025-02-11,158131
INV003888,2025-02-11,101207,Lumpsum,458238,Telangana,Hyderabad,T30,56+,Female,8.6,Cheque,PENDING,2025-02-11,458238
INV000619,2025-02-11,119551,Sip,3215,West Bengal,Kolkata,T30,26-35,Male,12.6,Mandate,VERIFIED,2025-02-11,3215
INV001836,2025-02-11,120843,Sip,463,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Net Banking,VERIFIED,2025-02-11,463
INV002248,2025-02-11,118633,Sip,29247,Delhi,New Delhi,T30,26-35,Male,8.1,Net Banking,VERIFIED,2025-02-11,29247
INV002547,2025-02-11,125497,Sip,8321,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,VERIFIED,2025-02-11,8321
INV003577,2025-02-11,149322,Sip,16202,Punjab,Amritsar,B30,26-35,Female,22.7,Net Banking,PENDING,2025-02-11,16202
INV002317,2025-02-11,102885,Lumpsum,104581,Gujarat,Ahmedabad,T30,26-35,Male,18.1,Net Banking,VERIFIED,2025-02-11,104581
INV000436,2025-02-11,101207,Sip,1103,Rajasthan,Jaipur,T30,26-35,Male,14.4,Cheque,PENDING,2025-02-11,1103
INV000008,2025-02-11,100025,Sip,2806,Punjab,Amritsar,B30,26-35,Female,18.6,UPI,VERIFIED,2025-02-11,2806
INV004655,2025-02-11,102887,Sip,12110,Telangana,Hyderabad,T30,36-45,Male,19.7,UPI,VERIFIED,2025-02-11,12110
INV001986,2025-02-11,120507,Sip,21223,Madhya Pradesh,Indore,T30,36-45,Female,17.4,UPI,VERIFIED,2025-02-11,21223
INV002483,2025-02-11,100033,Redemption,31469,Delhi,New Delhi,T30,46-55,Female,60.8,Mandate,VERIFIED,2025-02-11,31469
INV001474,2025-02-11,120504,Sip,28210,Karnataka,Mysore,B30,26-35,Male,12.8,Net Banking,VERIFIED,2025-02-11,28210
INV003620,2025-02-11,119092,Sip,2167,Uttar Pradesh,Kanpur,B30,36-45,Female,15.7,UPI,VERIFIED,2025-02-11,2167
INV001048,2025-02-11,118632,Sip,15495,Delhi,New Delhi,T30,46-55,Male,46.6,UPI,VERIFIED,2025-02-11,15495
INV000410,2025-02-12,100025,Lumpsum,285783,Rajasthan,Jaipur,T30,18-25,Female,5.3,Mandate,VERIFIED,2025-02-12,285783
INV003699,2025-02-12,118633,Sip,9996,Uttar Pradesh,Agra,B30,26-35,Male,19.7,Net Banking,VERIFIED,2025-02-12,9996
INV002599,2025-02-12,101207,Lumpsum,233746,Gujarat,Surat,T30,26-35,Male,11.4,Mandate,VERIFIED,2025-02-12,233746
INV000540,2025-02-12,118633,Lumpsum,421866,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,VERIFIED,2025-02-12,421866
INV002545,2025-02-12,102885,Sip,5072,Haryana,Faridabad,B30,36-45,Male,31.5,Net Banking,VERIFIED,2025-02-12,5072
INV003036,2025-02-12,119551,Sip,1944,Telangana,Hyderabad,T30,26-35,Male,18.2,Net Banking,VERIFIED,2025-02-12,1944
INV004598,2025-02-12,118636,Lumpsum,203561,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Mandate,VERIFIED,2025-02-12,203561
INV003154,2025-02-12,119095,Lumpsum,443217,Karnataka,Mysore,B30,26-35,Female,17.7,Net Banking,VERIFIED,2025-02-12,443217
INV004688,2025-02-12,119598,Sip,6028,West Bengal,Kolkata,T30,26-35,Male,20.7,UPI,VERIFIED,2025-02-12,6028
INV001834,2025-02-12,125497,Lumpsum,224473,Gujarat,Ahmedabad,T30,26-35,Male,11.4,Mandate,VERIFIED,2025-02-12,224473
INV000996,2025-02-12,120841,Lumpsum,142394,Maharashtra,Mumbai,T30,46-55,Male,49.6,Net Banking,VERIFIED,2025-02-12,142394
INV000330,2025-02-12,119551,Lumpsum,268629,Madhya Pradesh,Bhopal,B30,26-35,Female,11.9,Mandate,VERIFIED,2025-02-12,268629
INV000728,2025-02-12,120841,Sip,21504,Telangana,Hyderabad,T30,26-35,Male,8.4,Net Banking,VERIFIED,2025-02-12,21504
INV004286,2025-02-12,118636,Redemption,482928,Rajasthan,Udaipur,B30,36-45,Female,56.0,Cheque,VERIFIED,2025-02-12,482928
INV003862,2025-02-12,119095,Sip,23521,Madhya Pradesh,Indore,T30,26-35,Male,17.0,UPI,VERIFIED,2025-02-12,23521
INV000345,2025-02-12,102886,Sip,4370,Haryana,Faridabad,B30,56+,Male,75.5,Net Banking,VERIFIED,2025-02-12,4370
INV001140,2025-02-12,149322,Sip,2852,Uttar Pradesh,Lucknow,T30,36-45,Female,18.8,UPI,VERIFIED,2025-02-12,2852
INV003736,2025-02-12,102885,Sip,2799,Karnataka,Mysore,B30,18-25,Male,4.9,UPI,VERIFIED,2025-02-12,2799
INV002344,2025-02-12,101208,Redemption,361644,Punjab,Chandigarh,T30,46-55,Female,92.9,Cheque,VERIFIED,2025-02-12,361644
INV002551,2025-02-12,119551,Redemption,74856,West Bengal,Kolkata,T30,18-25,Female,5.9,Mandate,VERIFIED,2025-02-12,74856
INV002617,2025-02-12,101207,Sip,1666,Maharashtra,Nashik,B30,26-35,Male,13.9,UPI,VERIFIED,2025-02-12,1666
INV004472,2025-02-12,120504,Lumpsum,61348,West Bengal,Kolkata,T30,26-35,Female,19.1,Cheque,VERIFIED,2025-02-12,61348
INV004934,2025-02-12,102887,Redemption,222104,West Bengal,Kolkata,T30,26-35,Female,22.0,Net Banking,VERIFIED,2025-02-12,222104
INV001163,2025-02-12,119120,Sip,5866,Karnataka,Mysore,B30,26-35,Male,10.2,UPI,VERIFIED,2025-02-12,5866
INV003037,2025-02-12,118634,Sip,2125,Telangana,Hyderabad,T30,18-25,Female,7.6,Net Banking,PENDING,2025-02-12,2125
INV002114,2025-02-12,148569,Redemption,401897,Rajasthan,Udaipur,B30,18-25,Female,5.5,Cheque,VERIFIED,2025-02-12,401897
INV002633,2025-02-12,119598,Lumpsum,309884,Karnataka,Bangalore,T30,26-35,Female,8.1,Mandate,VERIFIED,2025-02-12,309884
INV002834,2025-02-12,100025,Sip,22341,West Bengal,Kolkata,T30,18-25,Male,6.9,Mandate,VERIFIED,2025-02-12,22341
INV000515,2025-02-12,149323,Lumpsum,318684,Delhi,Noida,T30,18-25,Male,5.1,Mandate,PENDING,2025-02-12,318684
INV004908,2025-02-12,119095,Sip,2410,Rajasthan,Jaipur,T30,18-25,Male,6.1,Mandate,VERIFIED,2025-02-12,2410
INV002327,2025-02-12,118636,Sip,2354,Punjab,Amritsar,B30,26-35,Male,7.0,Cheque,VERIFIED,2025-02-12,2354
INV002591,2025-02-12,100033,Sip,557,Gujarat,Ahmedabad,T30,18-25,Male,3.7,Net Banking,VERIFIED,2025-02-12,557
INV001019,2025-02-12,118632,Sip,2812,Madhya Pradesh,Indore,T30,26-35,Male,10.6,Cheque,VERIFIED,2025-02-12,2812
INV000920,2025-02-12,120504,Sip,16087,Delhi,Gurugram,T30,56+,Male,19.8,Mandate,VERIFIED,2025-02-12,16087
INV002687,2025-02-12,119598,Sip,47436,Delhi,New Delhi,T30,36-45,Male,25.9,Mandate,VERIFIED,2025-02-12,47436
INV000587,2025-02-12,100025,Sip,8643,Punjab,Chandigarh,T30,26-35,Male,15.5,Cheque,VERIFIED,2025-02-12,8643
INV000024,2025-02-12,120841,Lumpsum,428072,Delhi,Gurugram,T30,36-45,Female,27.0,Net Banking,VERIFIED,2025-02-12,428072
INV001354,2025-02-12,125497,Sip,1873,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Cheque,VERIFIED,2025-02-12,1873
INV002984,2025-02-12,120842,Lumpsum,269304,Delhi,Gurugram,T30,26-35,Male,18.1,Cheque,VERIFIED,2025-02-12,269304
INV004972,2025-02-12,120844,Sip,1893,Uttar Pradesh,Lucknow,T30,18-25,Male,4.0,UPI,VERIFIED,2025-02-12,1893
INV002378,2025-02-12,118632,Sip,49009,Haryana,Gurugram,T30,26-35,Male,12.1,UPI,VERIFIED,2025-02-12,49009
INV000524,2025-02-12,119094,Lumpsum,216696,West Bengal,Kolkata,T30,56+,Male,37.4,Mandate,VERIFIED,2025-02-12,216696
INV002238,2025-02-12,125497,Redemption,529693,Gujarat,Surat,T30,36-45,Male,58.3,Mandate,VERIFIED,2025-02-12,529693
INV002427,2025-02-12,118635,Sip,3335,Karnataka,Mysore,B30,18-25,Female,6.5,UPI,VERIFIED,2025-02-12,3335
INV003123,2025-02-12,149323,Sip,1658,Haryana,Faridabad,B30,36-45,Male,36.2,Net Banking,VERIFIED,2025-02-12,1658
INV002843,2025-02-12,119094,Sip,1785,Haryana,Faridabad,B30,26-35,Male,11.8,UPI,VERIFIED,2025-02-12,1785
INV001714,2025-02-12,119552,Sip,1071,West Bengal,Kolkata,T30,18-25,Male,5.9,Mandate,VERIFIED,2025-02-12,1071
INV002745,2025-02-12,102887,Sip,10662,Uttar Pradesh,Agra,B30,18-25,Male,7.6,UPI,VERIFIED,2025-02-12,10662
INV002843,2025-02-12,100033,Lumpsum,379434,Haryana,Faridabad,B30,26-35,Male,11.8,Net Banking,VERIFIED,2025-02-12,379434
INV004279,2025-02-12,102886,Sip,55521,Gujarat,Ahmedabad,T30,36-45,Male,35.7,Cheque,VERIFIED,2025-02-12,55521
INV004329,2025-02-12,148568,Sip,8219,Haryana,Gurugram,T30,18-25,Female,7.5,Cheque,VERIFIED,2025-02-12,8219
INV000892,2025-02-12,120842,Sip,2881,Gujarat,Ahmedabad,T30,36-45,Male,26.4,Net Banking,VERIFIED,2025-02-12,2881
INV003410,2025-02-12,101207,Redemption,91505,Madhya Pradesh,Indore,T30,26-35,Male,7.7,Net Banking,VERIFIED,2025-02-12,91505
INV001202,2025-02-12,100025,Sip,2232,Karnataka,Bangalore,T30,26-35,Male,11.3,Mandate,VERIFIED,2025-02-12,2232
INV000445,2025-02-12,119552,Redemption,14883,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,UPI,VERIFIED,2025-02-12,14883
INV004917,2025-02-12,118632,Sip,875,Uttar Pradesh,Kanpur,B30,26-35,Male,18.3,UPI,VERIFIED,2025-02-12,875
INV003314,2025-02-12,102885,Sip,8991,Telangana,Hyderabad,T30,36-45,Female,25.6,Net Banking,VERIFIED,2025-02-12,8991
INV000467,2025-02-12,119552,Sip,2478,Karnataka,Bangalore,T30,18-25,Female,7.1,Net Banking,VERIFIED,2025-02-12,2478
INV003659,2025-02-12,101206,Sip,2113,Madhya Pradesh,Bhopal,B30,56+,Male,27.4,Mandate,VERIFIED,2025-02-12,2113
INV003414,2025-02-12,120844,Sip,22148,Maharashtra,Pune,T30,36-45,Female,20.3,UPI,VERIFIED,2025-02-12,22148
INV000366,2025-02-12,148569,Sip,6241,Telangana,Hyderabad,T30,36-45,Male,55.4,Mandate,VERIFIED,2025-02-12,6241
INV002674,2025-02-12,120504,Sip,47511,Karnataka,Mysore,B30,26-35,Female,7.4,Cheque,VERIFIED,2025-02-12,47511
INV003702,2025-02-13,119093,Sip,23955,Madhya Pradesh,Bhopal,B30,36-45,Male,53.2,Cheque,PENDING,2025-02-13,23955
INV003484,2025-02-13,119095,Sip,27551,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,Net Banking,VERIFIED,2025-02-13,27551
INV004999,2025-02-13,119598,Lumpsum,224289,Telangana,Hyderabad,T30,26-35,Male,24.8,Cheque,VERIFIED,2025-02-13,224289
INV000157,2025-02-13,120841,Lumpsum,132893,Madhya Pradesh,Indore,T30,18-25,Male,4.8,UPI,VERIFIED,2025-02-13,132893
INV001511,2025-02-13,125497,Lumpsum,73200,Uttar Pradesh,Agra,B30,26-35,Female,24.7,Net Banking,VERIFIED,2025-02-13,73200
INV002459,2025-02-13,118633,Sip,426,Rajasthan,Udaipur,B30,18-25,Female,5.2,UPI,VERIFIED,2025-02-13,426
INV002101,2025-02-13,120844,Sip,58375,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,Mandate,VERIFIED,2025-02-13,58375
INV001515,2025-02-13,102885,Sip,2170,Tamil Nadu,Coimbatore,B30,18-25,Male,7.4,Cheque,VERIFIED,2025-02-13,2170
INV000549,2025-02-13,119552,Redemption,99503,Tamil Nadu,Coimbatore,B30,46-55,Female,59.6,Cheque,PENDING,2025-02-13,99503
INV000038,2025-02-13,120843,Sip,20442,West Bengal,Kolkata,T30,56+,Female,22.4,Mandate,PENDING,2025-02-13,20442
INV000576,2025-02-13,102887,Sip,988,Delhi,New Delhi,T30,46-55,Male,79.7,Cheque,VERIFIED,2025-02-13,988
INV001820,2025-02-13,125498,Lumpsum,94308,Maharashtra,Mumbai,T30,36-45,Female,39.3,Cheque,VERIFIED,2025-02-13,94308
INV002274,2025-02-13,118633,Sip,1849,Tamil Nadu,Coimbatore,B30,18-25,Female,6.9,Cheque,VERIFIED,2025-02-13,1849
INV001502,2025-02-13,120841,Sip,2137,Rajasthan,Jaipur,T30,26-35,Male,19.8,UPI,VERIFIED,2025-02-13,2137
INV001862,2025-02-13,119551,Redemption,138137,Delhi,Gurugram,T30,26-35,Male,17.5,Mandate,PENDING,2025-02-13,138137
INV004853,2025-02-13,119599,Lumpsum,176172,Haryana,Gurugram,T30,26-35,Female,15.6,UPI,PENDING,2025-02-13,176172
INV004853,2025-02-13,125498,Sip,7796,Haryana,Gurugram,T30,26-35,Female,15.6,Cheque,VERIFIED,2025-02-13,7796
INV001009,2025-02-13,118632,Redemption,401630,Punjab,Chandigarh,T30,26-35,Male,21.2,Mandate,VERIFIED,2025-02-13,401630
INV002648,2025-02-13,101207,Sip,5373,Punjab,Chandigarh,T30,36-45,Male,57.1,UPI,VERIFIED,2025-02-13,5373
INV003360,2025-02-13,118633,Lumpsum,90126,Madhya Pradesh,Indore,T30,26-35,Female,19.5,Net Banking,VERIFIED,2025-02-13,90126
INV004161,2025-02-13,101208,Sip,43687,Telangana,Hyderabad,T30,46-55,Male,94.7,Mandate,VERIFIED,2025-02-13,43687
INV002692,2025-02-13,149323,Redemption,281879,West Bengal,Kolkata,T30,26-35,Male,16.7,UPI,VERIFIED,2025-02-13,281879
INV002927,2025-02-13,101207,Sip,6025,Punjab,Amritsar,B30,56+,Male,29.1,Cheque,VERIFIED,2025-02-13,6025
INV000598,2025-02-13,118633,Sip,17662,Karnataka,Bangalore,T30,26-35,Male,16.6,Net Banking,VERIFIED,2025-02-13,17662
INV004483,2025-02-13,120504,Sip,951,Tamil Nadu,Chennai,T30,46-55,Female,72.3,Cheque,PENDING,2025-02-13,951
INV002881,2025-02-13,118632,Lumpsum,89866,Uttar Pradesh,Agra,B30,26-35,Female,11.4,UPI,VERIFIED,2025-02-13,89866
INV001872,2025-02-13,101206,Sip,1062,Madhya Pradesh,Indore,T30,26-35,Male,23.0,UPI,VERIFIED,2025-02-13,1062
INV002724,2025-02-13,120506,Sip,6309,Rajasthan,Udaipur,B30,36-45,Male,26.3,Net Banking,VERIFIED,2025-02-13,6309
INV000615,2025-02-13,119093,Sip,8709,Punjab,Amritsar,B30,36-45,Male,60.0,Cheque,VERIFIED,2025-02-13,8709
INV003412,2025-02-13,119095,Redemption,379415,Rajasthan,Jaipur,T30,18-25,Male,7.8,UPI,VERIFIED,2025-02-13,379415
INV000292,2025-02-13,118632,Sip,856,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,Mandate,VERIFIED,2025-02-13,856
INV002396,2025-02-13,101208,Sip,6575,Rajasthan,Udaipur,B30,18-25,Female,3.6,Net Banking,VERIFIED,2025-02-13,6575
INV004826,2025-02-13,120505,Lumpsum,22372,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Net Banking,PENDING,2025-02-13,22372
INV000189,2025-02-13,101206,Redemption,241629,Uttar Pradesh,Lucknow,T30,36-45,Male,47.3,Net Banking,VERIFIED,2025-02-13,241629
INV002215,2025-02-13,120503,Sip,5863,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,UPI,VERIFIED,2025-02-13,5863
INV003385,2025-02-13,120505,Lumpsum,182826,Punjab,Amritsar,B30,56+,Female,65.9,Cheque,VERIFIED,2025-02-13,182826
INV001937,2025-02-13,125497,Sip,2816,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,VERIFIED,2025-02-13,2816
INV000962,2025-02-13,119094,Redemption,40221,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,VERIFIED,2025-02-13,40221
INV001757,2025-02-13,119599,Lumpsum,58254,Telangana,Hyderabad,T30,46-55,Male,87.3,Net Banking,VERIFIED,2025-02-13,58254
INV004668,2025-02-13,119120,Lumpsum,466815,Gujarat,Ahmedabad,T30,26-35,Male,6.4,Mandate,VERIFIED,2025-02-13,466815
INV002902,2025-02-13,100025,Sip,1066,Gujarat,Surat,T30,36-45,Male,35.1,Net Banking,VERIFIED,2025-02-13,1066
INV001069,2025-02-13,102886,Sip,419,Telangana,Hyderabad,T30,26-35,Male,19.1,Mandate,PENDING,2025-02-13,419
INV004213,2025-02-13,102886,Redemption,396754,Madhya Pradesh,Indore,T30,18-25,Male,4.5,UPI,VERIFIED,2025-02-13,396754
INV003735,2025-02-13,100016,Sip,11339,Gujarat,Ahmedabad,T30,36-45,Female,13.9,UPI,VERIFIED,2025-02-13,11339
INV004446,2025-02-13,102885,Sip,410,West Bengal,Kolkata,T30,26-35,Male,14.8,Net Banking,PENDING,2025-02-13,410
INV004517,2025-02-13,118633,Redemption,499723,West Bengal,Kolkata,T30,46-55,Female,68.5,UPI,VERIFIED,2025-02-13,499723
INV002849,2025-02-13,119095,Sip,1161,Madhya Pradesh,Indore,T30,26-35,Male,21.3,Mandate,VERIFIED,2025-02-13,1161
INV002924,2025-02-13,148567,Sip,3375,Tamil Nadu,Chennai,T30,26-35,Female,14.5,UPI,VERIFIED,2025-02-13,3375
INV002437,2025-02-13,119094,Sip,45734,Haryana,Faridabad,B30,26-35,Male,24.8,UPI,VERIFIED,2025-02-13,45734
INV002311,2025-02-13,148568,Sip,6666,Rajasthan,Udaipur,B30,36-45,Male,31.5,Mandate,VERIFIED,2025-02-13,6666
INV003166,2025-02-13,149323,Sip,29642,Karnataka,Bangalore,T30,26-35,Female,7.1,Mandate,VERIFIED,2025-02-13,29642
INV000970,2025-02-13,119551,Sip,51831,Tamil Nadu,Coimbatore,B30,46-55,Male,28.8,UPI,VERIFIED,2025-02-13,51831
INV003209,2025-02-13,101206,Lumpsum,301610,Delhi,Gurugram,T30,46-55,Male,76.0,Cheque,VERIFIED,2025-02-13,301610
INV003745,2025-02-13,119094,Sip,4510,West Bengal,Kolkata,T30,36-45,Male,17.8,Cheque,VERIFIED,2025-02-13,4510
INV001166,2025-02-13,119599,Sip,4748,Punjab,Chandigarh,T30,26-35,Male,21.4,Mandate,VERIFIED,2025-02-13,4748
INV003535,2025-02-13,100025,Sip,2767,Maharashtra,Nashik,B30,26-35,Male,12.5,UPI,VERIFIED,2025-02-13,2767
INV000076,2025-02-13,119551,Redemption,60571,Gujarat,Ahmedabad,T30,56+,Female,67.1,Mandate,VERIFIED,2025-02-13,60571
INV003430,2025-02-13,119095,Sip,2743,Gujarat,Ahmedabad,T30,26-35,Female,14.8,Net Banking,VERIFIED,2025-02-13,2743
INV001974,2025-02-13,120506,Sip,1648,Tamil Nadu,Chennai,T30,56+,Male,64.3,Net Banking,VERIFIED,2025-02-13,1648
INV001203,2025-02-13,119093,Sip,809,Uttar Pradesh,Lucknow,T30,18-25,Male,5.0,Net Banking,VERIFIED,2025-02-13,809
INV001608,2025-02-13,101208,Lumpsum,73108,Delhi,Gurugram,T30,26-35,Male,13.1,UPI,VERIFIED,2025-02-13,73108
INV000276,2025-02-13,125497,Lumpsum,255398,Telangana,Hyderabad,T30,36-45,Female,38.3,Cheque,VERIFIED,2025-02-13,255398
INV001156,2025-02-13,120506,Redemption,371131,Madhya Pradesh,Indore,T30,56+,Female,58.8,UPI,VERIFIED,2025-02-13,371131
INV000413,2025-02-13,100025,Sip,40745,Haryana,Gurugram,T30,36-45,Female,49.8,Mandate,VERIFIED,2025-02-13,40745
INV001880,2025-02-13,120504,Sip,4027,Madhya Pradesh,Bhopal,B30,26-35,Male,23.0,Mandate,VERIFIED,2025-02-13,4027
INV001586,2025-02-14,119552,Sip,9103,Tamil Nadu,Chennai,T30,26-35,Male,6.4,UPI,PENDING,2025-02-14,9103
INV001521,2025-02-14,148569,Lumpsum,49964,Haryana,Faridabad,B30,18-25,Male,4.9,Mandate,VERIFIED,2025-02-14,49964
INV003559,2025-02-14,119094,Sip,593,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,Mandate,VERIFIED,2025-02-14,593
INV001476,2025-02-14,120504,Sip,2361,Rajasthan,Jaipur,T30,36-45,Male,38.1,Mandate,VERIFIED,2025-02-14,2361
INV003737,2025-02-14,100033,Lumpsum,426648,Punjab,Chandigarh,T30,18-25,Male,4.4,Cheque,VERIFIED,2025-02-14,426648
INV003651,2025-02-14,118635,Redemption,251712,Gujarat,Surat,T30,26-35,Male,14.6,UPI,VERIFIED,2025-02-14,251712
INV003291,2025-02-14,102887,Lumpsum,439105,Gujarat,Surat,T30,36-45,Male,47.1,UPI,PENDING,2025-02-14,439105
INV000608,2025-02-14,119598,Sip,2994,Haryana,Gurugram,T30,46-55,Male,83.5,UPI,VERIFIED,2025-02-14,2994
INV001969,2025-02-14,101207,Sip,2962,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,UPI,VERIFIED,2025-02-14,2962
INV002411,2025-02-14,118636,Redemption,403379,Rajasthan,Jaipur,T30,46-55,Male,38.4,Cheque,VERIFIED,2025-02-14,403379
INV004681,2025-02-14,119095,Lumpsum,293689,Haryana,Faridabad,B30,26-35,Female,19.0,Mandate,VERIFIED,2025-02-14,293689
INV003795,2025-02-14,119093,Sip,22238,West Bengal,Kolkata,T30,18-25,Male,7.6,UPI,VERIFIED,2025-02-14,22238
INV003910,2025-02-14,102887,Lumpsum,205886,Maharashtra,Pune,T30,26-35,Male,8.8,Cheque,VERIFIED,2025-02-14,205886
INV001295,2025-02-14,102887,Sip,2725,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,VERIFIED,2025-02-14,2725
INV004908,2025-02-14,125498,Sip,5333,Rajasthan,Jaipur,T30,18-25,Male,6.1,Mandate,VERIFIED,2025-02-14,5333
INV002791,2025-02-14,120507,Sip,1089,Madhya Pradesh,Indore,T30,36-45,Male,54.9,UPI,VERIFIED,2025-02-14,1089
INV002888,2025-02-14,119552,Lumpsum,412812,Rajasthan,Udaipur,B30,26-35,Male,9.2,Net Banking,VERIFIED,2025-02-14,412812
INV000499,2025-02-14,148567,Sip,27726,Delhi,New Delhi,T30,36-45,Female,59.5,UPI,VERIFIED,2025-02-14,27726
INV004555,2025-02-14,120504,Lumpsum,147646,Uttar Pradesh,Lucknow,T30,36-45,Female,24.4,Net Banking,VERIFIED,2025-02-14,147646
INV003648,2025-02-14,101208,Lumpsum,65931,Haryana,Faridabad,B30,46-55,Male,74.1,Mandate,PENDING,2025-02-14,65931
INV000403,2025-02-14,120506,Redemption,124530,Rajasthan,Jaipur,T30,18-25,Female,7.7,Cheque,VERIFIED,2025-02-14,124530
INV002431,2025-02-14,100016,Redemption,144383,Delhi,Noida,T30,26-35,Female,14.8,Mandate,VERIFIED,2025-02-14,144383
INV002071,2025-02-14,120507,Sip,5807,Punjab,Chandigarh,T30,56+,Male,61.1,Net Banking,VERIFIED,2025-02-14,5807
INV003463,2025-02-14,119092,Sip,8300,Uttar Pradesh,Kanpur,B30,26-35,Male,14.1,Net Banking,VERIFIED,2025-02-14,8300
INV004320,2025-02-14,149323,Sip,40057,Delhi,Gurugram,T30,26-35,Female,8.1,UPI,PENDING,2025-02-14,40057
INV003105,2025-02-14,118633,Lumpsum,55873,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,PENDING,2025-02-14,55873
INV003240,2025-02-14,120506,Sip,6266,Haryana,Gurugram,T30,26-35,Male,21.7,Cheque,VERIFIED,2025-02-14,6266
INV003380,2025-02-14,120841,Sip,2752,Delhi,Noida,T30,36-45,Male,21.0,Mandate,VERIFIED,2025-02-14,2752
INV004640,2025-02-14,148568,Sip,404,Telangana,Hyderabad,T30,36-45,Male,46.5,Mandate,VERIFIED,2025-02-14,404
INV003789,2025-02-14,119598,Sip,2716,Rajasthan,Udaipur,B30,36-45,Male,29.9,Cheque,VERIFIED,2025-02-14,2716
INV000374,2025-02-14,120842,Redemption,345825,West Bengal,Kolkata,T30,18-25,Female,4.1,Mandate,VERIFIED,2025-02-14,345825
INV004403,2025-02-14,149322,Sip,834,West Bengal,Kolkata,T30,26-35,Male,17.6,Cheque,VERIFIED,2025-02-14,834
INV002985,2025-02-14,120843,Redemption,259177,Gujarat,Ahmedabad,T30,36-45,Male,26.4,UPI,VERIFIED,2025-02-14,259177
INV001556,2025-02-14,100016,Sip,2631,Maharashtra,Nashik,B30,18-25,Male,3.3,UPI,VERIFIED,2025-02-14,2631
INV000177,2025-02-14,148569,Sip,5718,Rajasthan,Jaipur,T30,26-35,Male,17.6,Cheque,VERIFIED,2025-02-14,5718
INV001525,2025-02-14,118636,Lumpsum,177721,Maharashtra,Mumbai,T30,36-45,Male,55.8,Mandate,VERIFIED,2025-02-14,177721
INV000046,2025-02-14,119599,Sip,17888,Gujarat,Ahmedabad,T30,26-35,Female,24.5,UPI,VERIFIED,2025-02-14,17888
INV004587,2025-02-14,118634,Redemption,308563,Uttar Pradesh,Kanpur,B30,18-25,Male,4.0,UPI,VERIFIED,2025-02-14,308563
INV003015,2025-02-14,101206,Lumpsum,12230,Madhya Pradesh,Indore,T30,18-25,Male,4.4,Mandate,VERIFIED,2025-02-14,12230
INV002079,2025-02-14,149323,Sip,2077,Rajasthan,Udaipur,B30,26-35,Male,10.1,Mandate,VERIFIED,2025-02-14,2077
INV004798,2025-02-14,149324,Redemption,61150,Madhya Pradesh,Bhopal,B30,26-35,Male,8.4,Mandate,VERIFIED,2025-02-14,61150
INV004264,2025-02-14,149324,Sip,2129,Gujarat,Ahmedabad,T30,36-45,Female,45.2,UPI,VERIFIED,2025-02-14,2129
INV001557,2025-02-14,118636,Sip,6784,Haryana,Gurugram,T30,26-35,Female,10.5,Net Banking,VERIFIED,2025-02-14,6784
INV003070,2025-02-14,125497,Lumpsum,168533,West Bengal,Kolkata,T30,26-35,Male,23.7,UPI,VERIFIED,2025-02-14,168533
INV001914,2025-02-14,125497,Lumpsum,166597,Delhi,Gurugram,T30,56+,Male,61.9,Net Banking,VERIFIED,2025-02-14,166597
INV001064,2025-02-14,120842,Lumpsum,460371,West Bengal,Kolkata,T30,46-55,Male,67.9,Mandate,VERIFIED,2025-02-14,460371
INV002437,2025-02-14,120506,Sip,3321,Haryana,Faridabad,B30,26-35,Male,24.8,Mandate,VERIFIED,2025-02-14,3321
INV001070,2025-02-14,120843,Lumpsum,42418,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Net Banking,VERIFIED,2025-02-14,42418
INV001420,2025-02-15,148567,Sip,481,Rajasthan,Jaipur,T30,36-45,Male,32.2,Mandate,VERIFIED,2025-02-15,481
INV004639,2025-02-15,120503,Redemption,586280,Rajasthan,Jaipur,T30,18-25,Female,6.0,UPI,VERIFIED,2025-02-15,586280
